overlap,k,dim,samples_per_cluster,aspect_r,aspect_mm,radius_mm,min_o_exact,max_o_exact,min_o_lda,max_o_lda,min_o_heuristic,max_o_heuristic,ami_kmeans
0.002799699117424219,5,10,100,5.994607804490994,2.360200696353369,9.316081004480584,0.002581894483484115,0.0027657309041517752,0.002770997776216255,0.002817876516154838,0.007140241962567906,0.02946602530584519,0.5392857009536464
0.002799699117424219,5,10,250,6.4606049801711105,2.414168999899265,8.801032498500497,0.0024856973520055448,0.002831920719805092,0.0027432970153937752,0.0028554055470912942,0.016835698578043123,0.10024533065684071,0.7009515576048837
0.002799699117424219,5,100,100,6.719841241313856,1.5624342119257777,9.986667235916288,0.0025505231572959808,0.0028636446252483516,0.0027533959984000766,0.002866934366435814,0.01024997147709561,0.05096998517301343,0.16862039649270252
0.002799699117424219,5,100,250,9.01913071581312,4.550656358287295,7.1239239690629415,0.0026178525055895463,0.0028361472137283794,0.0027575008761131503,0.002854928765406717,0.03902562248536334,0.12268680286194944,0.533882624220217
0.002799699117424219,5,500,100,4.398885258542205,8.835576840550424,3.6439230571604577,0.0027390734224845836,0.002812600815699895,0.0027488078938626703,0.002834262286650846,0.015492446053038122,0.028419352211644267,0.47972511669457885
0.002799699117424219,5,500,250,6.59347700941502,3.781212620388847,2.415716281349218,0.002750030870264819,0.002826958811183111,0.0027505340999267602,0.0028299751308198395,0.012712318035245973,0.014705245640973086,0.3294436710610808
0.002799699117424219,10,10,100,2.1136311960421956,7.0812994568762235,5.8510401838578545,0.002621114049417228,0.0028187447123957377,0.0027297464906006486,0.0028525665394787403,0.0044013590140550285,0.006633691112426288,0.9008032209093095
0.002799699117424219,10,10,250,3.488927546826693,6.510894568803648,2.00517811377903,0.0025023065434368608,0.0028672522556780766,0.002750047630794894,0.0028678401241792884,0.00484871240787732,0.013872645933131977,0.8402687508638528
0.002799699117424219,10,100,100,1.9462852688572738,9.776868103657723,7.376052437394212,0.0026585748692282696,0.002810944433354612,0.0027298434609346334,0.002867520884628938,0.0034855896790579877,0.004904113089134077,0.763946835963359
0.002799699117424219,10,100,250,4.92179908089024,2.166176658565225,9.665121053486418,0.0023709296911682554,0.00285732342348588,0.0027350480954289047,0.002857326251149983,0.007554352979704415,0.01402999461630805,0.51335409489482
0.002799699117424219,10,500,100,6.536186505392735,1.7617970860697527,8.07025707370483,0.002608808409580776,0.0028469377335718082,0.0027450502023422807,0.002863895363402369,0.011863120905690971,0.033026112002119135,0.3828324559798474
0.002799699117424219,10,500,250,6.343578343490672,3.645248687256818,2.3310661833157083,0.0025404544073592827,0.002807274859550457,0.0027308779784005477,0.0028307043698074796,0.011692467656014394,0.019107889195454586,0.46833780306759104
0.002799699117424219,30,10,100,8.158108320394708,9.570794983455214,9.982927655175663,0.0019896430115133867,0.002856572255932388,0.002730730995711639,0.0028679928618400297,0.010735609820540004,0.20121939408791878,0.7302463380097733
0.002799699117424219,30,10,250,2.2198357352097267,2.4602040097889084,3.2372661921374184,0.0025645711128685633,0.0028540508212950844,0.002735885789408643,0.002865510573097252,0.002908423030968388,0.005008196498154982,0.9397271794102936
0.002799699117424219,30,100,100,5.515368644300231,2.6206296935348075,2.738622677148219,0.002242584734160058,0.002860092473871756,0.0027349297044370058,0.0028648588046222834,0.006475229304460317,0.020974557396944205,0.6187121006430989
0.002799699117424219,30,100,250,8.970297481030052,2.4320078143869273,5.403123672673368,0.002075879488452559,0.0028526368188879214,0.0027348709661594306,0.002863074881461092,0.012811223361169244,0.03300448054913829,0.5242701205209518
0.002799699117424219,30,500,100,4.9433193190165765,5.097455392611712,3.0153564345472854,0.0023850195802597174,0.002860032778335464,0.00273555691835603,0.0028647325157826753,0.0053829222584609315,0.014590753800082235,0.29493140467301704
0.002799699117424219,30,500,250,9.374357514734172,8.58462031706523,6.020676138615809,0.0019025006311366166,0.002815582063712352,0.0027312171175477573,0.0028462444946451004,0.016461542157207187,0.04991112964860078,0.3017412237344876
0.003378656290911972,5,10,100,2.7162410340834913,9.327302077467548,3.2863951542888814,0.0031770404856568124,0.0034153401120966542,0.0033036071854877225,0.003456765581616228,0.00575538124599273,0.01988994438756264,0.8798412326748568
0.003378656290911972,5,10,250,3.795397446609338,8.008724900355713,9.881003002973472,0.0032386875858352315,0.003402633832663371,0.0033059907338439665,0.0034444907500446043,0.016253999629514793,0.04931253773060251,0.7232329560386732
0.003378656290911972,5,100,100,7.448574232349843,9.943047459271856,8.036277054628377,0.003189529118570622,0.0033179290561005104,0.003321959172819744,0.003411998916204473,0.019124534949616967,0.042898537215630306,0.3144572338098524
0.003378656290911972,5,100,250,9.140061586074216,1.9408310651849678,3.650495577110541,0.0030403876806106567,0.003388381026691034,0.0033092650895054643,0.0034420240423915782,0.013609338180213149,0.04289139813837872,0.6074128469311524
0.003378656290911972,5,500,100,6.285050514428013,4.413973954393713,1.0389257323563668,0.0033436868057392655,0.003426883404284986,0.0034245033641673306,0.003455664536897496,0.00723559418303199,0.01403975695781745,0.37096358388878103
0.003378656290911972,5,500,250,9.475840437575327,4.8549308110714415,4.916851698593348,0.0031410691061561913,0.003374215673892067,0.003345189259075898,0.003383182438799315,0.04480903270628156,0.12371623773943519,0.23690354035927386
0.003378656290911972,10,10,100,3.2682461664068607,6.059327152822254,5.449028250296263,0.002836931044859714,0.003408974465628045,0.0032996787099575098,0.0034629453984242886,0.004567252202070771,0.009698375145954286,0.8265779884841901
0.003378656290911972,10,10,250,9.259393456612617,4.134839431628656,5.563935555689594,0.0023484551176589097,0.0033705653164848304,0.003303746973135624,0.003455150752262881,0.00951016012903172,0.10570228379231539,0.7036245666065425
0.003378656290911972,10,100,100,8.838183069405583,3.4194152864541123,2.291949551117191,0.0032559894445762794,0.003379820163780023,0.0033146891162938452,0.003389919613230097,0.015947688989534248,0.07444517323578714,0.473588068806263
0.003378656290911972,10,100,250,4.578573793486063,1.8579704502979622,5.866075852777511,0.0030438006043891352,0.0034077481313803393,0.0032971593811534916,0.0034560311523947895,0.009735299843608658,0.021381839313521,0.7495998102742629
0.003378656290911972,10,500,100,7.6219478103537694,1.0719633902416943,2.8487019802253606,0.0031429434217093988,0.00341400113710022,0.00332904922350985,0.003455202904956156,0.01073583224574004,0.019652544961618057,0.2416083656708815
0.003378656290911972,10,500,250,8.482430367315207,1.6757964060014632,8.125320769026418,0.0029891229137355424,0.003452962608738064,0.0033021716433032644,0.0034552224318742386,0.015162328268176761,0.03107607846230076,0.28491764366978667
0.003378656290911972,30,10,100,5.921908313388542,4.581676666616023,5.639440697480402,0.0021508797416966985,0.003423437111899519,0.0032953026549804587,0.00345100880853888,0.0040107088137035785,0.07346479534335582,0.8349923699024402
0.003378656290911972,30,10,250,7.157275725068883,6.924628974764906,3.2414849718290717,0.0021011193215587642,0.003427169437314026,0.0032948217888941755,0.0034476530765532587,0.0059615879487853185,0.15873348463298598,0.801485576272515
0.003378656290911972,30,100,100,5.92615533575149,5.3373700225132445,7.29393814260483,0.0023356261453213456,0.0034468528395994458,0.0032951332573250003,0.0034621998496811024,0.006165558918149072,0.025749595522406965,0.49326423861291535
0.003378656290911972,30,100,250,4.692911562012956,5.46731831204954,5.086948162391673,0.002841418803503748,0.003443059600446441,0.0032955131644700764,0.003448280150463612,0.007108581418245441,0.022770233406046447,0.6299614928040195
0.003378656290911972,30,500,100,2.2940175788300587,4.439394311946327,5.258810007564782,0.003225510120320463,0.003447176183562828,0.003295095744297427,0.0034575257962525807,0.004976295392994601,0.006404986623915754,0.30101041337574924
0.003378656290911972,30,500,250,1.8319216727958474,8.969003916253907,4.642221714197336,0.0032255332659385516,0.003439650643293879,0.003294943463669542,0.003450716304490564,0.003906003255900181,0.004936409322831015,0.46800284551494276
0.004077337547122339,5,10,100,8.289539271406806,5.277182532059787,9.513383728703058,0.0045960388722128265,0.13484605629303092,0.004601096108763025,0.13580324059974025,0.1677251518854137,0.6753775766484673,0.3982226814912731
0.004077337547122339,5,10,250,9.267863383750115,8.782698081554983,2.4978637123139658,0.0038320210537556854,0.004151428225242171,0.00408987581591691,0.004151813042206909,0.005255605067970404,0.20365336240128018,0.5340564965793545
0.004077337547122339,5,100,100,2.1362424633550194,7.1021494042622235,3.692024798177851,0.0038858513149564455,0.004166603033345373,0.003993512081560846,0.004167305741587857,0.005828663918497012,0.00831073642177138,0.5824247213810315
0.004077337547122339,5,100,250,8.375494208982113,2.3083692672961296,1.2408139497353146,0.0040326917985649136,0.004114873033098432,0.004034420250127679,0.004171909369362403,0.012726683943484973,0.03318118549651783,0.5378753518478229
0.004077337547122339,5,500,100,2.8427257881604695,4.375074896579958,2.194728128989139,0.003988122335595312,0.0041679333221955606,0.0039884224436737,0.004169139435154845,0.005006151261428116,0.009075251422317798,0.26346138993716545
0.004077337547122339,5,500,250,6.2654416011783205,4.208865109070644,1.4555287000434503,0.004054187533694131,0.004141896629678454,0.004054202599318879,0.004144856471626879,0.011416606557967501,0.017670364418943096,0.29183459880750645
0.004077337547122339,10,10,100,8.3689992135422,7.465159414228255,3.877891927233061,0.003338559381920847,0.004175206026860279,0.003983884514683567,0.004176698766423348,0.020133866086274654,0.1786132903285904,0.5734535600719195
0.004077337547122339,10,10,250,7.004635352411815,6.008333937538059,6.058366336438153,0.0034657256618517707,0.004076866762299458,0.003988025567040587,0.004169474588735067,0.01909113515885852,0.12489273321794592,0.7035585787788057
0.004077337547122339,10,100,100,2.4412088931512117,3.6099556382607254,9.42667888673109,0.0038735626983561477,0.0041552240096254245,0.0039901256464269785,0.004175710415872613,0.006049553594828394,0.01873000126480573,0.6233989802926646
0.004077337547122339,10,100,250,7.389425068845381,6.9974874098770234,2.414581202517623,0.0035502306319765697,0.0040961615523738,0.003999824059942592,0.0041226230090321,0.012352179782621375,0.055322330450732426,0.6198914465524471
0.004077337547122339,10,500,100,8.872400745847951,4.0784904610278865,7.070283053003784,0.0034576506453407596,0.0041651416914192385,0.003976945387528907,0.004167643292726231,0.033175795879742065,0.053297661150108366,0.07639592382158034
0.004077337547122339,10,500,250,1.6878814716844772,7.146289302688262,5.928729185555285,0.003930278966830736,0.004162143113416894,0.003979552044910406,0.004176711252126042,0.005198320513376764,0.006206832661477257,0.7074047711706816
0.004077337547122339,30,10,100,7.504425251722584,9.851640514165673,6.276881632544846,0.0029599823106432055,0.004122561803064251,0.003975856872820094,0.004161816413956521,0.006982333143881414,0.2551276506905493,0.7386809622172056
0.004077337547122339,30,10,250,2.5193130664681695,2.9947355804536935,5.802205866968521,0.0036447987116403624,0.004103735914094964,0.00397670792515914,0.004164968072357889,0.004839270803352891,0.012786272012018651,0.9216303756189492
0.004077337547122339,30,100,100,1.6194662646874622,8.433437259620032,8.313726757357227,0.003909646073051443,0.0041556173458541235,0.003976054817386165,0.004169292481682518,0.004451452102451459,0.005795441971422122,0.642787191811781
0.004077337547122339,30,100,250,2.138157249935456,4.715713895802162,5.965504846792481,0.003872648573387094,0.004141418991077561,0.003975451932108687,0.004177378068677573,0.005092443864623375,0.007394422289699998,0.7967565320133542
0.004077337547122339,30,500,100,9.99702180004283,3.971316548711726,8.702828107557906,0.003063663937006522,0.004153415692951912,0.003980655561069524,0.0041551814575193635,0.01988964686426309,0.06035187035815137,0.11417407297600933
0.004077337547122339,30,500,250,8.186294393167678,1.595038109962185,6.959273498377517,0.0031945178008319086,0.004125758092730303,0.003978803999948877,0.0041750063162449,0.015382417277434612,0.035574062616191116,0.22503808014546522
0.004920500945269652,5,10,100,9.147235834017774,4.497119368114452,7.354374582802854,0.004091899736195614,0.004762471477649077,0.0048015088115562765,0.004898982903647431,0.06584944660432646,0.37144405291556826,0.4860296915192632
0.004920500945269652,5,10,250,6.863548176617129,5.765776249755184,2.858605806121731,0.004464114060723334,0.004781955542227934,0.004821175550424606,0.005010290844682741,0.043214303153709555,0.07197146025758139,0.6728583287677743
0.004920500945269652,5,100,100,9.189539356322534,7.829807229703913,5.599294089408154,0.004710932587086214,0.004920790855403201,0.004907107735894645,0.005000025872752278,0.11155332261548945,0.21568767664785637,0.29822568233878466
0.004920500945269652,5,100,250,4.964506312409096,6.189889595750348,2.6389089949250444,0.004878084642350622,0.004962581032972313,0.0048944511337949415,0.00496521747141121,0.01626682583607164,0.02921231200138963,0.636092045744303
0.004920500945269652,5,500,100,8.558756303822172,9.38630840075611,9.02510829518672,0.004439041408334621,0.004950144070003271,0.004808245275262468,0.004992926248828189,0.07330388831304524,0.19864892204844353,0.095267494558979
0.004920500945269652,5,500,250,1.2569854515238592,4.937040737277799,9.99847477549318,0.004799686199232545,0.005019852011584058,0.004810547085035699,0.005035510318347702,0.00513765118832743,0.00535009516101792,0.32115301682298086
0.004920500945269652,10,10,100,8.499201915617311,3.066478276963728,1.7750396864278022,0.004071587768807783,0.00499248095279059,0.004799138669615788,0.005034545908271015,0.008851596837864406,0.06298164287848529,0.8329530991219932
0.004920500945269652,10,10,250,4.7409600996099766,7.701699202455196,7.4198580986452685,0.004533639938424816,0.004830486359365116,0.004800433120532022,0.0050410536243490345,0.012496979759774485,0.061235730907041264,0.7213437201784335
0.004920500945269652,10,100,100,6.341432643436263,5.20141721043355,6.924340638857784,0.004276364548251976,0.004996091971888106,0.004798215077192802,0.005026929230245614,0.02762307954661436,0.07868683550513067,0.5591222315450244
